2024-05-20 12:24:39,902 INFO    StreamThr :22470 [internal.py:wandb_internal():87] W&B internal server running at pid: 22470, started at: 2024-05-20 12:24:39.902237
2024-05-20 12:24:40,482 DEBUG   HandlerThread:22470 [system_monitor.py:probe():181] {'os': 'Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-05-20T19:24:40.458133', 'startedAt': '2024-05-20T19:24:39.889049', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'sample.csv:latest', '--output_artifact', 'clean_sample.csv', '--output_type', 'clean_sample', '--output_description', 'Data with outliers and null values removed', '--min_price', '10', '--max_price', '350'), 'state': 'running', 'program': '/home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/run.py', 'codePath': 'src/basic_cleaning/run.py', 'git': {'remote': 'https://github.com/dsauncy/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/home/dsauncy/Project-Build-an-ML-Pipeline-Starter', 'host': 'Enkidu', 'username': 'dsauncy', 'executable': '/home/dsauncy/miniconda3/envs/mlflow-19707c3818ce7e70ccc2f8b703046ae5d9c85174/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2496.0100000000007, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}, {'current': 2496.01, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 12.570404052734375}, 'memory': {'total': 7.626213073730469}}
2024-05-20 12:24:40,482 INFO    HandlerThread:22470 [system_monitor.py:probe():182] Finished collecting system info
2024-05-20 12:24:40,482 INFO    HandlerThread:22470 [system_monitor.py:probe():185] Publishing system info
2024-05-20 12:24:40,482 DEBUG   HandlerThread:22470 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-05-20 12:24:40,482 DEBUG   HandlerThread:22470 [system_info.py:_save_pip():67] Saving pip packages done
2024-05-20 12:24:40,482 DEBUG   HandlerThread:22470 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-05-20 12:24:40,890 DEBUG   HandlerThread:22470 [system_info.py:_save_conda():86] Saving conda packages done
2024-05-20 12:24:40,891 INFO    HandlerThread:22470 [system_monitor.py:probe():187] Finished publishing system info
2024-05-20 12:24:40,892 DEBUG   SenderThread:22470 [sender.py:send():334] send: files
2024-05-20 12:24:40,892 INFO    SenderThread:22470 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-05-20 12:24:40,897 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: stop_status
2024-05-20 12:24:40,898 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: stop_status
2024-05-20 12:24:41,181 DEBUG   SenderThread:22470 [sender.py:send():334] send: telemetry
2024-05-20 12:24:41,181 DEBUG   SenderThread:22470 [sender.py:send():334] send: config
2024-05-20 12:24:41,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/requirements.txt
2024-05-20 12:24:41,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-summary.json
2024-05-20 12:24:41,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/output.log
2024-05-20 12:24:41,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-metadata.json
2024-05-20 12:24:41,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/conda-environment.yaml
2024-05-20 12:24:41,508 DEBUG   SenderThread:22470 [sender.py:send():334] send: use_artifact
2024-05-20 12:24:41,540 INFO    Thread-15 :22470 [upload_job.py:push():143] Uploaded file /tmp/tmp_2ysj8gmwandb/vlon8rxs-wandb-metadata.json
2024-05-20 12:24:42,418 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: log_artifact
2024-05-20 12:24:42,418 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: log_artifact
2024-05-20 12:24:43,304 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/output.log
2024-05-20 12:24:43,421 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-20 12:24:48,424 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: keepalive
2024-05-20 12:24:53,426 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: keepalive
2024-05-20 12:24:58,428 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: keepalive
2024-05-20 12:25:00,743 INFO    Thread-17 :22470 [upload_job.py:push():101] Uploaded file /home/dsauncy/.local/share/wandb/artifacts/staging/tmp9zjkkgyh
2024-05-20 12:25:01,821 INFO    SenderThread:22470 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6ODQzODM3ODU1', 'digest': 'd1caf0f1b6fe9e1d49d7c0b252c8b39a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NzI1ODk1Nw==', 'latestArtifact': None}, 'version': 'latest'}
2024-05-20 12:25:01,821 DEBUG   SenderThread:22470 [sender.py:send():334] send: exit
2024-05-20 12:25:01,821 INFO    SenderThread:22470 [sender.py:send_exit():557] handling exit code: 0
2024-05-20 12:25:01,821 INFO    SenderThread:22470 [sender.py:send_exit():559] handling runtime: 1
2024-05-20 12:25:01,822 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: status_report
2024-05-20 12:25:01,825 INFO    SenderThread:22470 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-05-20 12:25:01,825 INFO    SenderThread:22470 [sender.py:send_exit():565] send defer
2024-05-20 12:25:01,825 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: poll_exit
2024-05-20 12:25:01,825 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,825 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 0
2024-05-20 12:25:01,825 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,826 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 0
2024-05-20 12:25:01,826 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 1
2024-05-20 12:25:01,826 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,826 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 1
2024-05-20 12:25:01,826 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,826 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 1
2024-05-20 12:25:01,826 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 2
2024-05-20 12:25:01,826 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,826 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 2
2024-05-20 12:25:01,826 INFO    HandlerThread:22470 [system_monitor.py:finish():161] Stopping system monitor
2024-05-20 12:25:01,827 DEBUG   SystemMonitor:22470 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-05-20 12:25:01,828 DEBUG   SystemMonitor:22470 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-05-20 12:25:01,828 DEBUG   SystemMonitor:22470 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-05-20 12:25:01,828 INFO    HandlerThread:22470 [interfaces.py:finish():175] Joined cpu
2024-05-20 12:25:01,828 INFO    HandlerThread:22470 [interfaces.py:finish():175] Joined disk
2024-05-20 12:25:01,828 INFO    HandlerThread:22470 [interfaces.py:finish():175] Joined memory
2024-05-20 12:25:01,828 INFO    HandlerThread:22470 [interfaces.py:finish():175] Joined network
2024-05-20 12:25:01,828 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,828 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 2
2024-05-20 12:25:01,828 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 3
2024-05-20 12:25:01,829 DEBUG   SenderThread:22470 [sender.py:send():334] send: stats
2024-05-20 12:25:01,829 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,829 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 3
2024-05-20 12:25:01,829 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,829 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 3
2024-05-20 12:25:01,829 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 4
2024-05-20 12:25:01,829 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,829 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 4
2024-05-20 12:25:01,829 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,829 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 4
2024-05-20 12:25:01,829 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 5
2024-05-20 12:25:01,829 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,829 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 5
2024-05-20 12:25:01,830 DEBUG   SenderThread:22470 [sender.py:send():334] send: summary
2024-05-20 12:25:01,830 INFO    SenderThread:22470 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-05-20 12:25:01,830 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,830 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 5
2024-05-20 12:25:01,830 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 6
2024-05-20 12:25:01,830 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:01,830 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 6
2024-05-20 12:25:01,830 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:01,830 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 6
2024-05-20 12:25:01,832 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: status_report
2024-05-20 12:25:02,100 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 7
2024-05-20 12:25:02,100 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:02,100 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 7
2024-05-20 12:25:02,100 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:02,100 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 7
2024-05-20 12:25:02,316 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-summary.json
2024-05-20 12:25:02,316 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/config.yaml
2024-05-20 12:25:03,210 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 8
2024-05-20 12:25:03,210 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:03,210 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 8
2024-05-20 12:25:03,211 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:03,211 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 8
2024-05-20 12:25:03,222 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 9
2024-05-20 12:25:03,222 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:03,222 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 9
2024-05-20 12:25:03,222 DEBUG   SenderThread:22470 [sender.py:send():334] send: artifact
2024-05-20 12:25:03,317 INFO    Thread-12 :22470 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/output.log
2024-05-20 12:25:03,432 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: keepalive
2024-05-20 12:25:04,647 INFO    Thread-19 :22470 [upload_job.py:push():101] Uploaded file /home/dsauncy/.local/share/wandb/artifacts/staging/tmpp5xwdu3n
2024-05-20 12:25:04,649 INFO    Thread-20 :22470 [upload_job.py:push():101] Uploaded file /home/dsauncy/.local/share/wandb/artifacts/staging/tmpzgyp0950
2024-05-20 12:25:08,435 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: keepalive
2024-05-20 12:25:09,038 INFO    SenderThread:22470 [sender.py:send_artifact():1415] sent artifact job-https___github.com_dsauncy_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6ODQzODM4MTIw', 'digest': '79994bbe0e5aade1513a9896b20afe53', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NzI1OTAzNA==', 'latestArtifact': None}, 'version': 'latest'}
2024-05-20 12:25:09,038 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:09,038 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 9
2024-05-20 12:25:09,038 INFO    SenderThread:22470 [dir_watcher.py:finish():362] shutting down directory watcher
2024-05-20 12:25:09,038 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: status_report
2024-05-20 12:25:09,321 INFO    SenderThread:22470 [dir_watcher.py:finish():392] scan: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files
2024-05-20 12:25:09,321 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-summary.json wandb-summary.json
2024-05-20 12:25:09,321 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-metadata.json wandb-metadata.json
2024-05-20 12:25:09,321 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/requirements.txt requirements.txt
2024-05-20 12:25:09,322 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/config.yaml config.yaml
2024-05-20 12:25:09,322 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/conda-environment.yaml conda-environment.yaml
2024-05-20 12:25:09,322 INFO    SenderThread:22470 [dir_watcher.py:finish():406] scan save: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/output.log output.log
2024-05-20 12:25:09,322 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 10
2024-05-20 12:25:09,323 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:09,323 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 10
2024-05-20 12:25:09,323 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:09,323 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 10
2024-05-20 12:25:09,323 INFO    SenderThread:22470 [file_pusher.py:finish():160] shutting down file pusher
2024-05-20 12:25:09,972 INFO    Thread-25 :22470 [upload_job.py:push():143] Uploaded file /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/output.log
2024-05-20 12:25:09,973 INFO    Thread-21 :22470 [upload_job.py:push():143] Uploaded file /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/wandb-summary.json
2024-05-20 12:25:09,984 INFO    Thread-22 :22470 [upload_job.py:push():143] Uploaded file /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/requirements.txt
2024-05-20 12:25:09,984 INFO    Thread-23 :22470 [upload_job.py:push():143] Uploaded file /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/config.yaml
2024-05-20 12:25:09,999 INFO    Thread-24 :22470 [upload_job.py:push():143] Uploaded file /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/files/conda-environment.yaml
2024-05-20 12:25:10,200 INFO    Thread-11 :22470 [sender.py:transition_state():585] send defer: 11
2024-05-20 12:25:10,201 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:10,201 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 11
2024-05-20 12:25:10,202 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:10,202 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 11
2024-05-20 12:25:10,202 INFO    SenderThread:22470 [file_pusher.py:join():165] waiting for file pusher
2024-05-20 12:25:10,202 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 12
2024-05-20 12:25:10,202 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:10,202 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 12
2024-05-20 12:25:10,203 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:10,203 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 12
2024-05-20 12:25:10,393 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 13
2024-05-20 12:25:10,393 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:10,393 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 13
2024-05-20 12:25:10,394 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:10,394 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 13
2024-05-20 12:25:10,394 INFO    SenderThread:22470 [sender.py:transition_state():585] send defer: 14
2024-05-20 12:25:10,394 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: defer
2024-05-20 12:25:10,395 INFO    HandlerThread:22470 [handler.py:handle_request_defer():170] handle defer: 14
2024-05-20 12:25:10,395 DEBUG   SenderThread:22470 [sender.py:send():334] send: final
2024-05-20 12:25:10,395 DEBUG   SenderThread:22470 [sender.py:send():334] send: footer
2024-05-20 12:25:10,395 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: defer
2024-05-20 12:25:10,395 INFO    SenderThread:22470 [sender.py:send_request_defer():581] handle sender defer: 14
2024-05-20 12:25:10,396 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-20 12:25:10,396 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: server_info
2024-05-20 12:25:10,396 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: get_summary
2024-05-20 12:25:10,397 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: sampled_history
2024-05-20 12:25:10,397 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: poll_exit
2024-05-20 12:25:10,397 DEBUG   SenderThread:22470 [sender.py:send_request():361] send_request: server_info
2024-05-20 12:25:10,695 INFO    MainThread:22470 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-05-20 12:25:10,695 INFO    MainThread:22470 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-05-20 12:25:10,696 INFO    MainThread:22470 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-05-20 12:25:10,696 DEBUG   HandlerThread:22470 [handler.py:handle_request():144] handle_request: shutdown
2024-05-20 12:25:10,696 INFO    HandlerThread:22470 [handler.py:finish():841] shutting down handler
2024-05-20 12:25:11,397 INFO    WriterThread:22470 [datastore.py:close():299] close: /home/dsauncy/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240520_122439-auogh98p/run-auogh98p.wandb
2024-05-20 12:25:11,696 INFO    SenderThread:22470 [sender.py:finish():1491] shutting down sender
2024-05-20 12:25:11,696 INFO    SenderThread:22470 [file_pusher.py:finish():160] shutting down file pusher
2024-05-20 12:25:11,696 INFO    SenderThread:22470 [file_pusher.py:join():165] waiting for file pusher
